Proposal_ID,Sampling_Set,Core_Section,Sample_Name,Bulk_density_g_per_cm3,flag_Bulk_density,Beta_Glucosidase_ug_pNP_per_g_per_h,flag_Beta_Glucosidase,GWC_percent,flag_GWC,HClExtOM_TOC_mg_per_kg,flag_HClExtOM_TOC,HClExtOM_TN_mg_per_kg,flag_HClExtOM_TN,Ca_meq_per_100g,Mg_meq_per_100g,Na_meq_per_100g,K_meq_per_100g,SO4_S_mg_per_kg,B_mg_per_kg,Zn_mg_per_kg,Mn_mg_per_kg,Cu_mg_per_kg,Fe_mg_per_kg,flag_Ca,flag_Mg,flag_Na,flag_K,flag_SO4S,flag_B,flag_Zn,flag_Mn,flag_Cu,flag_Fe,MBC_mg_per_kg,flag_MBC,MBN_mg_per_kg,flag_MBN,NO3_N_mg_per_kg,flag_NO3N,NH4_N_mg_per_kg,flag_NH4N,PO4_P_mg_per_kg,flag_P,pH,flag_pH,Sand_percent,Silt_percent,Clay_percent,flag_Texture,WEOM_TOC_mg_per_kg,flag_WEOM_TOC,WEOM_TN_mg_per_kg,flag_WEOM_TN
61254,9,TOP,61254_9_TOP,1.81,,130.1,,2.7,,2625,,50.13,,8.45,2.68,0.08,0.46,4,0.22,0.6,13.7,1.1,31,,,,,,,,,,,,In_queue,,In_queue,,Insufficient_material,,Insufficient_material,10.8,,6.43,,14.7,57.1,28.3,,139.17,,8.52,
61254,9,BTM,61254_9_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61255,1,TOP,61255_1_TOP,1.73,,31.7,,1.78,,363.45,,28.89,,14,1.03,0.04,0.79,3,0.66,0.5,2.1,0.5,2,,,,,,,,,,,148.77,,12.15,,,Insufficient_material,,Insufficient_material,3.7,,8.66,,53,26.8,20.3,,148.46,,4.63,
61255,1,BTM,61255_1_BTM,1.14,,,Insufficient_material,3.4,,405.8,,30.83,,18.09,1.55,0.05,0.86,6,0.73,0.3,4,0.6,1,,,,,,,,,,,122.45,,7.81,,0.33,,0.89,,1.25,,8.91,,,,,Insufficient_material,132.4,,3.74,
61255,2,TOP,61255_2_TOP,0.31,,33.9,,1.12,,311.64,,31.6,,9.79,0.77,0.04,0.6,2,0.34,0.4,1.7,0.3,2,,,,,,,,,,,95.8,,10.7,,,Insufficient_material,,Insufficient_material,1.9,,8.83,,70.8,15,14.3,,109.18,,4.46,
61255,2,BTM,61255_2_BTM,1.06,,,Insufficient_material,2.46,,408.6,,28.28,,14.09,0.96,0.05,0.6,4,0.51,0.3,3.6,0.4,2,,,,,,,,,,,83.56,,6.69,,0.41,,1.09,,0.76,,8.92,,,,,Insufficient_material,98.71,,3.07,
61255,3,TOP,61255_3_TOP,2.26,,51.8,,1.37,,163.67,,28.33,,10.01,0.8,0.05,0.45,6,0.39,0.5,1.8,0.4,3,,,,,,,,,,,121.6,,12.91,,,Insufficient_material,,Insufficient_material,1.98,,8.61,,66.9,16.9,16.3,,115.2,,5.05,
61255,3,BTM,61255_3_BTM,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,,,,,,,,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,Insufficient_material,,,,Insufficient_material,,Insufficient_material,,Insufficient_material
61255,4,TOP,61255_4_TOP,1.59,,59.1,,13.33,,200.15,,25.02,,15.04,1.04,0.05,0.98,2,0.58,0.2,0.3,0.4,2,,,,,,,,,,,260.47,,31.55,,2.4,,1.5,,4.87,,8.3,,53.7,28.3,18,,158.14,,6.2,
61255,4,BTM,61255_4_BTM,0.76,,,Insufficient_material,13.88,,535.84,,44.04,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,213.49,,20.72,,4.72,,2.44,,1.47,,8.4,,,,,Insufficient_material,102.51,,1.63,
61255,5,TOP,61255_5_TOP,1.76,,55.8,,7.64,,153.32,,26.28,,10.02,0.64,0.05,0.45,2,0.27,0.2,0.5,0.2,2,,,,,,,,,,,167.93,,19.84,,2.27,,1,,3.49,,8.58,,69.2,16.9,14,,92.36,,3.85,
61255,5,BTM,61255_5_BTM,1.41,,,Insufficient_material,9.8,,260.26,,25.6,,12.89,0.89,0.05,0.39,3,0.46,0.1,0.6,0.3,1,,,,,,,,,,,136.11,,13.81,,1.84,,1.02,,1.12,,8.55,,,,,Insufficient_material,97.28,,3.19,
61255,6,TOP,61255_6_TOP,2.11,,84.7,,11.01,,189.98,,17.27,,12.05,1.08,0.04,0.83,3,0.39,0.2,1.3,0.4,1,,,,,,,,,,,191.01,,24.2,,3.53,,1.25,,4.37,,8.45,,55.2,22.9,22,,93.69,,4.07,
61255,6,BTM,61255_6_BTM,1.67,,,In_queue,12.98,,232.84,,21.52,,15.61,1.2,0.05,0.58,3,0.42,0.1,0.8,0.6,3,,,,,,,,,,,102.11,,9.11,,0.9,,1.52,,0.89,,8.3,,,,,In_queue,112.8,,2.18,
61255,7,TOP,61255_7_TOP,1.92,,22.8,,2.26,,664.61,,46.77,,22.6,1.43,0.05,0.93,3,0.7,0.22,1.7,0.5,2,,,,,,,,,,,174.92,,19.24,,4.32,,0.7,,5.29,,8.32,,49.1,27,24,,47.5,,8.91,
61255,7,BTM,61255_7_BTM,1.4,,24,,3.51,,1438.43,,83.56,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,321.93,,26.22,,2.64,,1.13,,3.37,,8.24,,45.1,29,26,,63.14,,7.41,
61255,8,TOP,61255_8_TOP,2.43,,25.2,,1.92,,248.99,,24.28,,15,1,0.11,0.47,3,0.25,0.17,1.3,0.2,1,,,,,,,,,,,82.45,,11.17,,2.61,,0.94,,2.42,,8.58,,69.2,16.9,14,,36.86,,6.43,
61255,8,BTM,61255_8_BTM,1.27,,16.6,,2.28,,413.96,,24.97,,21.4,1.22,0.02,0.47,2,0.41,0.05,1.4,0.3,2,,,,,,,,,,,70.1,,8.25,,0.66,,0.7,,1.01,,8.69,,65.3,14.8,20,,32.92,,3.23,
61255,9,TOP,61255_9_TOP,2.17,,39.6,,1.04,,176,,16.79,,10.8,0.92,0.07,0.41,2,0.3,0.22,1.3,0.4,2,,,,,,,,,,,81.34,,10.04,,1.04,,1.03,,2.58,,8.63,,65.2,20.9,14,,36.29,,4.76,
61255,9,BTM,61255_9_BTM,1.43,,27.8,,2.68,,483.88,,30.51,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,91.01,,9.88,,0.64,,0.88,,0.94,,8.6,,57,19.1,24,,51.48,,5.07,
61257,1,TOP,61257_1_TOP,1.45,,58.9,,15.92,,734.18,,47.27,,3.27,0.97,0.04,0.54,10,0.22,1.6,21,1.1,46,,,,,,,,,,,,Failed_QC,,Failed_QC,0.11,,15.67,,2.95,,5.52,,15,56.7,28.3,,83.73,,2.32,
61257,1,BTM,61257_1_BTM,0.92,,,Insufficient_material,14.6,,641.17,,37.98,,3.79,0.96,0.04,0.44,13,0.15,1,68.6,1.1,17,,,,,,,,,,,,Failed_QC,,Failed_QC,0.19,,5.03,,1.59,,5.57,,,,,Insufficient_material,35.49,,1.46,
61257,2,TOP,61257_2_TOP,1.45,,36,,12.3,,772.89,,37.38,,3.44,1.04,0.04,0.32,9,0.09,0.5,31,0.8,11,,,,,,,,,,,,Failed_QC,,Failed_QC,0.15,,11.14,,1.44,,5.81,,12.9,55.2,32,,31.07,,1.03,
61257,2,BTM,61257_2_BTM,0.91,,,Insufficient_material,15.37,,428.22,,24.24,,4.82,1.51,0.07,0.27,16,0.11,0.4,48.4,0.6,9,,,,,,,,,,,,Failed_QC,,Failed_QC,0.11,,3.28,,0.87,,5.78,,,,,Insufficient_material,25.57,,0.88,
61257,3,TOP,61257_3_TOP,1.6,,33.4,,14.38,,626.27,,39.42,,3.34,1.1,0.06,0.33,13,0.95,0.2,53,0.9,21,,,,,,,,,,,,Failed_QC,,Failed_QC,0.04,,18.52,,2.04,,5.7,,16.8,47.2,36.1,,24.65,,0.92,
61257,3,BTM,61257_3_BTM,0.64,,,Insufficient_material,13.25,,607.21,,32.53,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.1,,2.93,,1.2,,5.81,,,,,Insufficient_material,24.12,,1.23,
61257,4,TOP,61257_4_TOP,1.11,,32.5,,14.27,,685.74,,46.33,,3.18,1.07,0.05,0.57,12,0.17,0.6,55,1.1,34,,,,,,,,,,,,Failed_QC,,Failed_QC,0.17,,5.71,,4.25,,5.66,,22.7,43.3,34.1,,38.68,,2.2,
61257,4,BTM,61257_4_BTM,0.78,,,Insufficient_material,15.9,,442.55,,24.1,,2.75,0.87,0.06,0.21,3,0.92,0.01,30.5,0.8,15,,,,,,,,,,,,Failed_QC,,Failed_QC,0.06,,3.01,,1.61,,5.6,,,,,Insufficient_material,23.55,,0.86,
61257,5,TOP,61257_5_TOP,1.65,,62.8,,13.29,,601.72,,45.4,,7.59,0.65,0.05,0.46,5,0.16,0.8,2.7,0.4,11,,,,,,,,,,,,Failed_QC,,Failed_QC,32.61,,3.36,,16.89,,6.84,,26.7,41.3,32.1,,44.92,,10.17,
61257,5,BTM,61257_5_BTM,0.88,,,Insufficient_material,13.52,,385.34,,25.19,,6.2,0.4,0.04,0.14,5,0.17,0.3,13.6,0.4,9,,,,,,,,,,,,Failed_QC,,Failed_QC,2.6,,1.9,,2.41,,6.89,,,,,Insufficient_material,52.74,,4.59,
61257,6,TOP,61257_6_TOP,1.76,,62.7,,14.15,,627.23,,39.74,,3.45,0.63,0.04,0.39,8,0.31,0.9,20.7,0.6,77,,,,,,,,,,,,Failed_QC,,Failed_QC,,Insufficient_material,,Insufficient_material,2.99,,5.66,,30.8,45.2,24.1,,32.15,,2.44,
61257,6,BTM,61257_6_BTM,0.87,,,Insufficient_material,13.84,,401.5,,24.12,,3.52,0.5,0.06,0.27,10,0.18,0.3,35.7,0.5,18,,,,,,,,,,,,Failed_QC,,Failed_QC,,Insufficient_material,,Insufficient_material,1.94,,5.73,,,,,Insufficient_material,25.56,,0.9,
61257,7,TOP,61257_7_TOP,1.57,,46.4,,13.85,,506.7,,38.15,,6.76,0.65,0.05,0.17,5,0.19,1,7.2,0.6,13,,,,,,,,,,,,Failed_QC,,Failed_QC,0.05,,7.63,,2.15,,6.57,,15,56.9,28.2,,43.44,,3.29,
61257,7,BTM,61257_7_BTM,0.77,,,Insufficient_material,14.13,,566.97,,39.55,,7.17,0.46,0.05,0.08,4,0.19,0.6,6.5,0.6,7,,,,,,,,,,,,Failed_QC,,Failed_QC,0.39,,2.92,,2.33,,6.85,,,,,Insufficient_material,37.83,,3.04,
61257,8,TOP,61257_8_TOP,1.66,,56,,13.07,,1050.87,,75.66,,4.28,0.56,0.03,0.41,7,0.49,1.4,7.9,0.9,161,,,,,,,,,,,,Failed_QC,,Failed_QC,,Insufficient_material,,Insufficient_material,14.04,,5.78,,23.2,50.7,26.2,,52,,5.35,
61257,8,BTM,61257_8_BTM,0.76,,,Insufficient_material,12.47,,1114.67,,82.92,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,,Failed_QC,,Failed_QC,0.15,,5.29,,8.89,,6.26,,,,,Insufficient_material,50.61,,5.14,
61257,9,TOP,61257_9_TOP,1.51,,53.5,,14.06,,1179.54,,85.54,,3.76,0.54,0.04,0.39,9,0.4,0.7,6.3,0.7,119,,,,,,,,,,,,Failed_QC,,Failed_QC,,Insufficient_material,,Insufficient_material,6.13,,5.66,,23.1,50.7,26.2,,33.74,,3.33,
61257,9,BTM,61257_9_BTM,1,,,Insufficient_material,13.96,,631.55,,43.27,,3.8,0.42,0.05,0.26,11,0.26,0.3,16.7,0.9,65,,,,,,,,,,,,Failed_QC,,Failed_QC,0.08,,2.69,,3.3,,5.51,,,,,Insufficient_material,20.65,,1.13,
61258,1,TOP,61258_1_TOP,1.2,,,Insufficient_material,36.37,,1560.22,,58.16,,3.79,1.21,0.05,0.56,4,0.14,0.1,12.5,0.3,20,,,,,,,,,,,92.75,,12.63,,0.07,,3.49,,19.14,,6.69,,,,,Insufficient_material,125.15,,2.22,
61258,1,BTM,61258_1_BTM,1.01,,,Insufficient_material,31.12,,1963.27,,61.49,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,62.23,,8.91,,0.21,,5.27,,4.81,,6.16,,,,,Insufficient_material,88.74,,1.73,
61258,2,TOP,61258_2_TOP,1.72,,,Insufficient_material,40.93,,3444.3,,97.73,,4.64,1.06,0.04,0.74,4,0.14,0.3,11.7,0.3,35,,,,,,,,,,,131.87,,19.63,,0.21,,5.68,,47.96,,6.11,,,,,Insufficient_material,119.44,,6.09,
61258,2,BTM,61258_2_BTM,1.71,,,Insufficient_material,42.82,,4394.25,,104.67,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,104.29,,17.59,,0.3,,4,,23.32,,6.58,,,,,Insufficient_material,98.08,,2.6,
61258,3,TOP,61258_3_TOP,1.48,,151.5,,29.21,,2065.89,,70.54,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,352.92,,35.97,,0.47,,6.48,,21.66,,5.51,,32.1,31.3,36.7,,146.87,,6.74,
61258,3,BTM,61258_3_BTM,1.04,,,Insufficient_material,21.48,,835.5,,25.98,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,114.85,,15.69,,0.64,,6.74,,3.93,,6.65,,,,,Insufficient_material,38.66,,2.17,
61258,4,TOP,61258_4_TOP,1.28,,82.5,,33.68,,2857.71,,87.18,,6.5,1.31,0.14,0.67,3,0.11,0.39,33,0.3,50,,,,,,,,,,,101.32,,11.6,,0.4,,6.35,,41.5,,5.94,,31.4,33.6,35,,62.17,,3.39,
61258,4,BTM,61258_4_BTM,0.96,,,Insufficient_material,25.19,,2457.06,,67.49,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,86.37,,10.24,,0.98,,14.24,,19.15,,5.58,,,,,Insufficient_material,120.65,,3.41,
61258,5,TOP,61258_5_TOP,1.53,,141.6,,30.77,,1991.63,,62.43,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,282.34,,21.73,,0.79,,5.2,,16.45,,5.88,,35.6,34.3,30.2,,222.83,,6.8,
61258,5,BTM,61258_5_BTM,1.29,,,Insufficient_material,32.32,,915.71,,24.84,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,82.6,,13.41,,0.25,,1.62,,6.02,,6.37,,,,,Insufficient_material,31.27,,0.86,
61258,6,TOP,61258_6_TOP,1.38,,141.3,,53.69,,1881.91,,56.04,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,241.38,,38.49,,0.69,,5.74,,37.03,,6.43,,35.6,35.7,28.7,,85.12,,4.31,
61258,6,BTM,61258_6_BTM,1.3,,,In_queue,37.56,,1227.32,,30.36,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,144.38,,18.12,,,Insufficient_material,,Insufficient_material,27.41,,6.42,,,,,In_queue,53.26,,1.93,
61343,1,TOP,61343_1_TOP,1.35,,41.2,,28.48,,2393.24,,79.14,,7.1,1.4,0.11,0.68,3,0.17,0.86,25.5,0.2,47,,,,,,,,,,,74.93,,17.99,,0.2,,2.93,,82.48,,6.59,,25.1,42.9,32,,49.8,,1.48,
61343,1,BTM,61343_1_BTM,1.24,,10.6,,18,,874.47,,22.94,,2.7,1.19,0.08,0.27,3,0.05,0.33,28.1,0.3,18,,,,,,,,,,,138.51,,10.98,,0.27,,2.34,,2.39,,5.37,,19.3,40.7,40.1,,21.4,,0.52,
61343,2,TOP,61343_2_TOP,1.54,,20.6,,36.52,,1024.87,,32.21,,5.7,2,0.07,0.86,3,0.05,0.11,43.2,0.1,6,,,,,,,,,,,103.72,,10.52,,0.32,,3.67,,10.26,,6.04,,16.8,33.2,50.1,,17.05,,0.81,
61343,2,BTM,61343_2_BTM,1.29,,4.9,,33.48,,506.07,,22.39,,4.6,1.98,0.07,0.83,3,0.05,0.05,138.5,0.1,1,,,,,,,,,,,36.55,,6.31,,0.39,,10.26,,3.62,,6.44,,14.2,28.3,57.6,,15.94,,1.17,
61343,3,TOP,61343_3_TOP,1.36,,50.6,,32.38,,2718.08,,73.28,,8,1.63,0.05,0.88,3,0.13,0.82,30.8,0.2,35,,,,,,,,,,,85.36,,17.06,,0.09,,3.25,,35.85,,6.4,,20.9,43.1,36.1,,36.23,,1.56,
61343,3,BTM,61343_3_BTM,0.78,,17.8,,20.1,,1472.7,,26.96,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,160.89,,11,,0.34,,3.4,,20.53,,5.5,,31.1,32.9,36.1,,46.62,,1.11,
61343,4,TOP,61343_4_TOP,1.01,,126.6,,35.64,,8116.65,,236.36,,11.9,2.17,0.09,1.59,3,0.18,1.56,108.2,0.4,34,,,,,,,,,,,299.87,,31.69,,0.15,,6.61,,,Data_not_available,6.21,,31.1,34.9,34.1,,170.19,,5.63,
61343,4,BTM,61343_4_BTM,1.37,,39.5,,23.81,,4323.97,,125.45,,12.3,2.26,0.12,1.63,3,0.17,0.35,17.9,0.3,17,,,,,,,,,,,192.2,,17.81,,0.48,,5.8,,14.29,,6.76,,27.1,30.9,42.1,,58.5,,3.75,
61343,5,TOP,61343_5_TOP,1.39,,86.4,,31.2,,4307.79,,150.51,,7.5,1.65,0.09,1.16,3,0.12,0.43,44.5,0.2,25,,,,,,,,,,,146.72,,30.24,,0.75,,7.69,,16.22,,6.45,,33,35,32.1,,31.59,,2.82,
61343,5,BTM,61343_5_BTM,1.18,,19.5,,21.86,,1994.44,,70.07,,5.1,1.69,0.04,0.71,3,0.09,0.11,21.9,0.2,11,,,,,,,,,,,135.79,,19.89,,0.17,,3.55,,1.7,,6.49,,21.3,28.7,50.1,,114.92,,1.15,
61343,6,TOP,61343_6_TOP,1.35,,66,,16.25,,5631.23,,101.23,,2.2,0.64,0.13,0.33,3,0.11,0.16,62,0.1,27,,,,,,,,,,,153.46,,12.06,,0.25,,5.33,,15,,5.86,,44.2,33.3,22.6,,87.29,,1.76,
61343,6,BTM,61343_6_BTM,1,,35.8,,31.3,,2851.52,,44.3,,,,,,,,,,,,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,In_queue,142.51,,11.06,,,Insufficient_material,,Insufficient_material,1.62,,5.71,,36.8,28.2,35.1,,18.35,,0.78,
61343,7,TOP,61343_7_TOP,1.6,,57.2,,23.03,,2593.75,,89.46,,8.7,2.07,0.04,0.57,3,0.21,0.78,28.2,0.3,48,,,,,,,,,,,79.17,,16.96,,0.77,,6.3,,151.83,,6.54,,35.4,36.6,28.1,,54.43,,3.95,
61343,7,BTM,61343_7_BTM,1.14,,17.7,,12.8,,1881.91,,47.86,,3.4,1.17,0.05,0.46,4,0.18,0.28,28.1,0.4,48,,,,,,,,,,,146.51,,14.24,,0.98,,3.46,,76.01,,5.79,,29.4,36.5,34.2,,61.81,,1.84,
61343,8,TOP,61343_8_TOP,1.66,,46.8,,18.1,,1391.14,,47.88,,8.1,1.35,0.08,0.85,3,0.14,0.64,37.6,0.1,24,,,,,,,,,,,86.08,,16.58,,0.43,,4.13,,48.94,,6.58,,27.2,40.6,32.2,,52.48,,2.35,
61343,8,BTM,61343_8_BTM,1.59,,16.2,,12.51,,1023.93,,21.61,,5,1.68,0.14,0.69,4,0.15,0.2,22.7,0.2,17,,,,,,,,,,,78.58,,8.14,,,Insufficient_material,,Insufficient_material,15.9,,6.76,,25.8,36.2,38,,37.99,,1.16,
61389,1,TOP,61389_1_TOP,2.19,,58.3,,17.63,,358.25,,32.72,,4.3,1.52,0.38,0.19,3,0.16,0.74,20.6,0.5,28,,,,,,,,,,,65.19,,12.53,,1.84,,2.27,,4.95,,7.02,,41,34.8,24.3,,49.45,,5.8,
61389,1,BTM,61389_1_BTM,2.05,,,Insufficient_material,14.3,,353.98,,19.84,,8.3,2.33,0.09,0.24,3,0.12,0.07,2.2,0.2,12,,,,,,,,,,,17.94,,2.13,,0.37,,1.16,,4.66,,6.25,,,,,Insufficient_material,17.27,,1.96,
61389,10,TOP,61389_10_TOP,1.63,,36.7,,14.4,,768.59,,94.54,,1.9,0.73,0.37,0.1,3,0.2,1.61,8.3,0.1,54,,,,,,,,,,,175.68,,37.28,,2.51,,7.6,,62.78,,6.37,,74,16,10.1,,67.29,,6.05,
61389,10,BTM,61389_10_BTM,1.26,,5.5,,9.16,,774.45,,33.5,,1,0.38,0.11,0.03,4,0.09,0.28,1,0.1,18,,,,,,,,,,,45.18,,6.3,,0.53,,1.28,,82.97,,5.48,,79.9,8,12.1,,13.07,,1.47,
61389,11,TOP,61389_11_TOP,1.57,,47,,28.08,,805.06,,53.11,,4,1.22,0.43,0.18,2,0.25,3.24,56.4,0.4,56,,,,,,,,,,,215.06,,46.74,,1.94,,7.5,,12.78,,6.33,,49.9,30,20.2,,79.89,,8.5,
61389,11,BTM,61389_11_BTM,1.6,,,Below Detection,12.77,,273.22,,13.08,,2.2,0.67,0.06,0.06,3,0.12,0.11,6,0.1,16,,,,,,,,,,,25.34,,2.8,,1.44,,0.88,,25.76,,6.53,,49.9,30,20.2,,21.82,,1.1,
61389,12,TOP,61389_12_TOP,2.25,,29.1,,7.24,,279.4,,28.09,,3.5,1.31,0.16,0.43,3,0.25,0.94,42.2,0.6,60,,,,,,,,,,,55.44,,10.21,,1.56,,2.42,,25.75,,5.52,,39.9,37.9,22.2,,31.74,,4.13,
61389,12,BTM,61389_12_BTM,1.22,,5.7,,13.24,,360.55,,20.68,,9.3,2.59,0.16,0.26,3,0.12,0.09,3.2,0.2,15,,,,,,,,,,,19.65,,2.48,,0.67,,1.13,,14.98,,6.22,,35.9,28,36.2,,32.77,,0.94,
61389,13,TOP,61389_13_TOP,1.93,,46.8,,21.4,,441.98,,59.97,,4.8,1.68,0.33,0.58,2,0.15,1.27,16.3,0.4,26,,,,,,,,,,,84.75,,17.49,,6.91,,2.2,,41.29,,7.13,,23.8,46,30.2,,50.34,,9.12,
61389,13,BTM,61389_13_BTM,1.38,,4.1,,23.35,,408.84,,31.87,,5.1,1.78,0.05,0.21,3,0.17,0.51,9.4,0.4,26,,,,,,,,,,,51.47,,8.79,,2.15,,1.17,,24.53,,6.6,,7.8,52.1,40.2,,14.35,,2.63,
61389,14,TOP,61389_14_TOP,2,,51.4,,19.66,,358.04,,47.09,,4.5,1.23,0.41,0.5,3,0.15,1.15,15.8,0.3,22,,,,,,,,,,,83.33,,18.54,,4.78,,2.78,,26.98,,7.26,,33.7,44,22.3,,75.36,,13.18,
61389,14,BTM,61389_14_BTM,1.39,,10,,17.41,,185.2,,17.06,,4.1,1.23,0.09,0.22,3,0.12,0.43,8.4,0.3,15,,,,,,,,,,,29.24,,4.16,,2.76,,1.02,,10.57,,6.81,,33.7,42,24.3,,17.98,,1.86,
61389,15,TOP,61389_15_TOP,1.94,,84.3,,16.96,,550.93,,45.37,,4.9,1.34,0.24,0.6,3,0.18,1.49,21.4,0.3,19,,,,,,,,,,,201.95,,33.48,,0.45,,2.73,,42.33,,7.37,,41.7,38.1,20.3,,45.31,,4.29,
61389,15,BTM,61389_15_BTM,1.57,,11.8,,14.06,,311.1,,16.86,,4.2,1.53,0.13,0.26,3,0.14,0.22,6.6,0.2,18,,,,,,,,,,,41.08,,4.94,,0.28,,0.85,,23.45,,7.06,,35.7,38,26.4,,17.91,,0.82,
61389,16,TOP,61389_16_TOP,2.43,,77,,15.38,,286.39,,26.04,,4.7,1.7,0.13,0.26,3,0.15,0.92,19.3,0.6,19,,,,,,,,,,,72.15,,15.2,,1.76,,2.83,,7.44,,6.75,,33.7,42,24.4,,26.59,,4.62,
61389,16,BTM,61389_16_BTM,1.52,,7.3,,13.73,,221.68,,14.97,,5.8,1.86,0.06,0.14,3,0.13,0.09,6.4,0.3,15,,,,,,,,,,,22.99,,2.53,,0.52,,1.24,,9.76,,6.98,,25.7,42,32.4,,88.89,,1.3,
61389,17,TOP,61389_17_TOP,2.21,,49.9,,19.34,,363.45,,40.64,,4.4,1.57,0.23,0.57,3,0.17,1.17,19.2,0.7,27,,,,,,,,,,,87.39,,16.74,,1.63,,1.98,,14.99,,6.81,,27.7,46,26.4,,48.14,,4.6,
61389,17,BTM,61389_17_BTM,1.53,,8,,16.98,,373.36,,20.09,,5.7,2.08,0.09,0.2,3,0.12,0.12,2.9,0.3,14,,,,,,,,,,,24.44,,3.36,,1.35,,1.21,,11.34,,7.09,,25.7,44,30.4,,91.05,,2.28,
61389,18,TOP,61389_18_TOP,1.87,,123.3,,17.3,,523.83,,46.99,,4.6,1.32,0.38,0.35,3,0.21,1.64,14.9,0.4,26,,,,,,,,,,,152,,34.32,,1.34,,3.3,,30.89,,7.38,,47.7,32.1,20.3,,57.23,,6.95,
61389,18,BTM,61389_18_BTM,1.8,,13.3,,10.06,,263.58,,16.27,,3.7,1.33,0.1,0.11,3,0.13,0.21,5.6,0.3,19,,,,,,,,,,,39.06,,4.75,,0.55,,0.86,,25.98,,6.63,,55.7,24,20.4,,13.71,,1.13,
61389,19,TOP,61389_19_TOP,1.95,,111,,17.85,,644.21,,47.28,,5.3,1.36,0.34,0.55,3,0.22,1.48,15.3,0.3,23,,,,,,,,,,,221.51,,33.15,,0.46,,3.18,,36.33,,7.29,,43.7,36,20.4,,60.84,,5.76,
61389,19,BTM,61389_19_BTM,0.86,,15.2,,9.88,,,Data_not_available,,Data_not_available,3.6,1.31,0.1,0.28,3,0.13,0.41,11.9,0.2,16,,,,,,,,,,,35.52,,3.47,,0.37,,1.11,,18.75,,6.73,,41.6,36,22.4,,16.9,,1.18,
61389,2,TOP,61389_2_TOP,2.43,,66.2,,13.11,,350.77,,27.46,,4.9,1.74,0.08,0.21,3,0.15,0.41,21.6,0.5,29,,,,,,,,,,,55.77,,8.83,,2.83,,2.41,,15.23,,6.18,,51,24.8,24.3,,22.58,,4.18,
61389,2,BTM,61389_2_BTM,1.7,,6.6,,10.31,,246.56,,13.88,,4.3,1.63,0.04,0.13,4,0.12,0.06,1.7,0.2,12,,,,,,,,,,,26.26,,2.32,,0.37,,0.86,,7.46,,6.65,,71.1,6.7,22.3,,12.57,,0.88,
61389,20,TOP,61389_20_TOP,1.98,,78,,21.17,,492.36,,47.2,,4.5,1.48,0.35,0.33,3,0.19,1.07,21,0.4,33,,,,,,,,,,,82.54,,17.42,,6.8,,3.32,,10.72,,7.06,,27.6,42,30.4,,36.7,,7.43,
